Time,Open,High,Low,Latest,Change,%Change,Volume
"2025-10-21 22:30",98.909,98.913,98.89,98.89,-0.019,-0.02%,0
"2025-10-21 22:15",98.895,98.916,98.894,98.909,0.014,+0.01%,0
"2025-10-21 22:00",98.879,98.897,98.878,98.895,0.016,+0.02%,0
"2025-10-21 21:45",98.869,98.883,98.866,98.879,0.011,+0.01%,0
"2025-10-21 21:30",98.889,98.898,98.868,98.868,-0.022,-0.02%,0
"2025-10-21 21:15",98.886,98.892,98.875,98.89,0.004,0.00%,0
"2025-10-21 21:00",98.916,98.916,98.877,98.886,-0.03,-0.03%,0
"2025-10-21 20:45",98.921,98.923,98.907,98.916,-0.005,-0.01%,0
"2025-10-21 20:30",98.928,98.937,98.907,98.921,-0.007,-0.01%,0
"2025-10-21 20:15",98.893,98.929,98.891,98.928,0.035,+0.04%,0
"2025-10-21 20:00",98.913,98.915,98.866,98.893,-0.021,-0.02%,0
"2025-10-21 19:45",98.908,98.915,98.9,98.914,0.005,+0.01%,0
"2025-10-21 19:30",98.901,98.917,98.892,98.909,0.008,+0.01%,0
"2025-10-21 19:15",98.92,98.929,98.895,98.901,-0.02,-0.02%,0
"2025-10-21 19:00",98.975,98.975,98.921,98.921,-0.054,-0.05%,0
"2025-10-21 18:45",98.963,98.983,98.963,98.975,0.008,+0.01%,0
"2025-10-21 18:30",98.967,98.967,98.967,98.967,0.003,0.00%,0
"2025-10-21 17:00",98.943,98.964,98.941,98.964,0.021,+0.02%,0
"2025-10-21 16:45",98.95,98.951,98.942,98.943,-0.007,-0.01%,0
"2025-10-21 16:30",98.949,98.955,98.947,98.95,0.001,0.00%,0
"2025-10-21 16:15",98.957,98.959,98.948,98.949,-0.007,-0.01%,0
"2025-10-21 16:00",98.972,98.975,98.955,98.956,-0.017,-0.02%,0
"2025-10-21 15:45",98.962,98.976,98.954,98.973,0.012,+0.01%,0
"2025-10-21 15:30",98.97,98.973,98.951,98.961,-0.008,-0.01%,0
"2025-10-21 15:15",98.965,98.972,98.965,98.969,0.004,0.00%,0
"2025-10-21 15:00",98.956,98.972,98.956,98.965,0.009,+0.01%,0
"2025-10-21 14:45",98.934,98.96,98.927,98.956,0.022,+0.02%,0
"2025-10-21 14:30",98.953,98.959,98.932,98.934,-0.019,-0.02%,0
"2025-10-21 14:15",98.928,98.954,98.926,98.953,0.025,+0.03%,0
"2025-10-21 14:00",98.934,98.934,98.916,98.928,-0.006,-0.01%,0
"2025-10-21 13:45",98.927,98.937,98.914,98.934,0.008,+0.01%,0
"2025-10-21 13:30",98.932,98.932,98.908,98.926,-0.007,-0.01%,0
"2025-10-21 13:15",98.919,98.94,98.911,98.933,0.014,+0.01%,0
"2025-10-21 13:00",98.937,98.937,98.907,98.919,-0.018,-0.02%,0
"2025-10-21 12:45",98.945,98.955,98.932,98.937,-0.008,-0.01%,0
"2025-10-21 12:30",98.951,98.956,98.936,98.945,-0.006,-0.01%,0
"2025-10-21 12:15",98.923,98.951,98.915,98.951,0.026,+0.03%,0
"2025-10-21 12:00",98.904,98.931,98.902,98.925,0.021,+0.02%,0
"2025-10-21 11:45",98.882,98.913,98.877,98.904,0.022,+0.02%,0
"2025-10-21 11:30",98.855,98.898,98.846,98.882,0.027,+0.03%,0
"2025-10-21 11:15",98.837,98.877,98.837,98.855,0.019,+0.02%,0
"2025-10-21 11:00",98.846,98.853,98.782,98.836,-0.009,-0.01%,0
"2025-10-21 10:45",98.879,98.884,98.839,98.845,-0.036,-0.04%,0
"2025-10-21 10:30",98.837,98.903,98.837,98.881,0.043,+0.04%,0
"2025-10-21 10:15",98.89,98.891,98.836,98.838,-0.052,-0.05%,0
"2025-10-21 10:00",98.938,98.938,98.876,98.89,-0.048,-0.05%,0
"2025-10-21 09:45",98.96,98.977,98.916,98.938,-0.023,-0.02%,0
"2025-10-21 09:30",98.858,98.961,98.85,98.961,0.103,+0.10%,0
"2025-10-21 09:15",98.858,98.877,98.826,98.858,0,0.00%,0
"2025-10-21 09:00",98.875,98.908,98.856,98.858,-0.018,-0.02%,0
"2025-10-21 08:45",98.911,98.959,98.866,98.876,-0.035,-0.04%,0
"2025-10-21 08:30",98.894,98.915,98.842,98.911,0.017,+0.02%,0
"2025-10-21 08:15",98.897,98.916,98.853,98.894,-0.003,0.00%,0
"2025-10-21 08:00",98.907,98.925,98.888,98.897,-0.009,-0.01%,0
"2025-10-21 07:45",98.96,98.979,98.903,98.906,-0.054,-0.05%,0
"2025-10-21 07:30",98.957,98.972,98.924,98.96,0.004,0.00%,0
"2025-10-21 07:15",98.954,98.97,98.919,98.956,0.002,0.00%,0
"2025-10-21 07:00",98.902,98.966,98.879,98.954,0.052,+0.05%,0
"2025-10-21 06:45",98.873,98.927,98.873,98.902,0.029,+0.03%,0
"2025-10-21 06:30",98.854,98.874,98.83,98.873,0.019,+0.02%,0
"2025-10-21 06:15",98.829,98.861,98.809,98.854,0.025,+0.03%,0
"2025-10-21 06:00",98.875,98.88,98.822,98.829,-0.046,-0.05%,0
"2025-10-21 05:45",98.938,98.951,98.872,98.875,-0.063,-0.06%,0
"2025-10-21 05:30",98.906,98.949,98.902,98.938,0.033,+0.03%,0
"2025-10-21 05:15",98.9,98.957,98.893,98.905,0.005,+0.01%,0
"2025-10-21 05:00",98.856,98.909,98.833,98.9,0.044,+0.04%,0
"2025-10-21 04:45",98.831,98.86,98.826,98.856,0.025,+0.03%,0
"2025-10-21 04:30",98.836,98.847,98.809,98.831,-0.006,-0.01%,0
"2025-10-21 04:15",98.861,98.868,98.823,98.837,-0.025,-0.03%,0
"2025-10-21 04:00",98.84,98.883,98.835,98.862,0.022,+0.02%,0
"2025-10-21 03:45",98.83,98.893,98.822,98.84,0.01,+0.01%,0
"2025-10-21 03:30",98.792,98.836,98.78,98.83,0.038,+0.04%,0
"2025-10-21 03:15",98.795,98.816,98.777,98.792,-0.002,0.00%,0
"2025-10-21 03:00",98.761,98.808,98.755,98.794,0.033,+0.03%,0
"2025-10-21 02:45",98.748,98.763,98.725,98.761,0.012,+0.01%,0
"2025-10-21 02:30",98.737,98.783,98.728,98.749,0.012,+0.01%,0
"2025-10-21 02:15",98.78,98.798,98.72,98.737,-0.042,-0.04%,0
"2025-10-21 02:00",98.737,98.784,98.707,98.779,0.042,+0.04%,0
"2025-10-21 01:45",98.769,98.77,98.726,98.737,-0.031,-0.03%,0
"2025-10-21 01:30",98.822,98.828,98.758,98.768,-0.054,-0.05%,0
"2025-10-21 01:15",98.835,98.851,98.819,98.822,-0.013,-0.01%,0
"2025-10-21 01:00",98.816,98.862,98.815,98.835,0.019,+0.02%,0
"2025-10-21 00:45",98.803,98.824,98.79,98.816,0.012,+0.01%,0
"2025-10-21 00:30",98.774,98.806,98.763,98.804,0.029,+0.03%,0
"2025-10-21 00:15",98.722,98.778,98.722,98.775,0.053,+0.05%,0
"2025-10-21 00:00",98.706,98.743,98.688,98.722,0.015,+0.02%,0
"2025-10-20 23:45",98.725,98.741,98.694,98.707,-0.018,-0.02%,0
"2025-10-20 23:30",98.726,98.743,98.713,98.725,0,0.00%,0
"2025-10-20 23:15",98.713,98.726,98.71,98.725,0.012,+0.01%,0
"2025-10-20 23:00",98.71,98.73,98.709,98.713,0.003,0.00%,0
"2025-10-20 22:45",98.712,98.724,98.702,98.71,-0.001,0.00%,0
"2025-10-20 22:30",98.712,98.722,98.702,98.711,0,0.00%,0
"2025-10-20 22:15",98.708,98.721,98.705,98.711,0.003,0.00%,0
"2025-10-20 22:00",98.716,98.723,98.706,98.708,-0.009,-0.01%,0
"2025-10-20 21:45",98.704,98.725,98.699,98.717,0.013,+0.01%,0
"2025-10-20 21:30",98.649,98.706,98.643,98.704,0.055,+0.06%,0
"2025-10-20 21:15",98.64,98.663,98.635,98.649,0.009,+0.01%,0
"2025-10-20 21:00",98.63,98.682,98.63,98.64,0.009,+0.01%,0
"2025-10-20 20:45",98.627,98.642,98.602,98.631,0.003,0.00%,0
"2025-10-20 20:30",98.589,98.633,98.576,98.628,0.039,+0.04%,0
"2025-10-20 20:15",98.556,98.589,98.541,98.589,0.032,+0.03%,0
"2025-10-20 20:00",98.537,98.56,98.533,98.557,0.021,+0.02%,0
"2025-10-20 19:45",98.52,98.538,98.507,98.536,0.016,+0.02%,0
"2025-10-20 19:30",98.557,98.557,98.52,98.52,-0.037,-0.04%,0
"2025-10-20 19:15",98.543,98.566,98.536,98.557,0.014,+0.01%,0
"2025-10-20 19:00",98.61,98.618,98.531,98.543,-0.067,-0.07%,0
"2025-10-20 18:45",98.614,98.614,98.605,98.61,0.017,+0.02%,0
"2025-10-20 17:00",98.596,98.601,98.592,98.593,-0.003,0.00%,0
"2025-10-20 16:45",98.597,98.598,98.594,98.596,0,0.00%,0
"2025-10-20 16:30",98.599,98.602,98.596,98.596,-0.003,0.00%,0
"2025-10-20 16:15",98.615,98.618,98.596,98.599,-0.016,-0.02%,0
"2025-10-20 16:00",98.623,98.627,98.608,98.615,-0.01,-0.01%,0
"2025-10-20 15:45",98.609,98.626,98.608,98.625,0.016,+0.02%,0
"2025-10-20 15:30",98.606,98.615,98.598,98.609,0.003,0.00%,0
"2025-10-20 15:15",98.623,98.626,98.601,98.606,-0.018,-0.02%,0
"2025-10-20 15:00",98.617,98.624,98.594,98.624,0.008,+0.01%,0
"2025-10-20 14:45",98.604,98.622,98.6,98.616,0.012,+0.01%,0
"2025-10-20 14:30",98.586,98.613,98.586,98.604,0.018,+0.02%,0
"2025-10-20 14:15",98.578,98.595,98.578,98.586,0.008,+0.01%,0
"2025-10-20 14:00",98.586,98.589,98.561,98.578,-0.008,-0.01%,0
"2025-10-20 13:45",98.61,98.61,98.57,98.586,-0.023,-0.02%,0
"2025-10-20 13:30",98.619,98.624,98.59,98.609,-0.009,-0.01%,0
"2025-10-20 13:15",98.627,98.646,98.618,98.618,-0.009,-0.01%,0
"2025-10-20 13:00",98.615,98.637,98.61,98.627,0.013,+0.01%,0
"2025-10-20 12:45",98.61,98.621,98.603,98.614,0.004,0.00%,0
"2025-10-20 12:30",98.573,98.621,98.573,98.61,0.038,+0.04%,0
"2025-10-20 12:15",98.558,98.582,98.558,98.572,0.014,+0.01%,0
"2025-10-20 12:00",98.553,98.561,98.538,98.558,0.005,+0.01%,0
"2025-10-20 11:45",98.544,98.56,98.534,98.553,0.009,+0.01%,0
"2025-10-20 11:30",98.539,98.55,98.522,98.544,0.005,+0.01%,0
"2025-10-20 11:15",98.518,98.544,98.502,98.539,0.02,+0.02%,0
"2025-10-20 11:00",98.516,98.525,98.491,98.519,0.005,+0.01%,0
"2025-10-20 10:45",98.494,98.519,98.477,98.514,0.02,+0.02%,0
"2025-10-20 10:30",98.461,98.495,98.461,98.494,0.034,+0.03%,0
"2025-10-20 10:15",98.504,98.506,98.452,98.46,-0.046,-0.05%,0
"2025-10-20 10:00",98.524,98.535,98.506,98.506,-0.018,-0.02%,0
"2025-10-20 09:45",98.485,98.528,98.474,98.524,0.04,+0.04%,0
"2025-10-20 09:30",98.491,98.501,98.454,98.484,-0.007,-0.01%,0
"2025-10-20 09:15",98.532,98.534,98.489,98.491,-0.041,-0.04%,0
"2025-10-20 09:00",98.59,98.602,98.53,98.532,-0.056,-0.06%,0
"2025-10-20 08:45",98.586,98.611,98.573,98.588,0,0.00%,0
"2025-10-20 08:30",98.549,98.605,98.546,98.588,0.039,+0.04%,0
"2025-10-20 08:15",98.559,98.586,98.547,98.549,-0.01,-0.01%,0
"2025-10-20 08:00",98.545,98.574,98.539,98.559,0.014,+0.01%,0
"2025-10-20 07:45",98.539,98.559,98.52,98.545,0.007,+0.01%,0
"2025-10-20 07:30",98.55,98.558,98.528,98.538,-0.009,-0.01%,0
"2025-10-20 07:15",98.537,98.549,98.519,98.547,0.011,+0.01%,0
"2025-10-20 07:00",98.543,98.562,98.527,98.536,-0.007,-0.01%,0
"2025-10-20 06:45",98.621,98.624,98.543,98.543,-0.078,-0.08%,0
"2025-10-20 06:30",98.565,98.628,98.565,98.621,0.056,+0.06%,0
"2025-10-20 06:15",98.563,98.577,98.558,98.565,0.002,0.00%,0
"2025-10-20 06:00",98.557,98.577,98.55,98.563,0.006,+0.01%,0
"2025-10-20 05:45",98.554,98.559,98.539,98.557,0.003,0.00%,0
"2025-10-20 05:30",98.556,98.561,98.541,98.554,-0.002,0.00%,0
"2025-10-20 05:15",98.54,98.575,98.536,98.556,0.016,+0.02%,0
"2025-10-20 05:00",98.502,98.563,98.494,98.54,0.038,+0.04%,0
"2025-10-20 04:45",98.457,98.515,98.452,98.502,0.039,+0.04%,0
"2025-10-20 04:30",98.47,98.486,98.446,98.463,-0.006,-0.01%,0
"2025-10-20 04:15",98.483,98.489,98.461,98.469,-0.014,-0.01%,0
"2025-10-20 04:00",98.479,98.484,98.444,98.483,0.003,0.00%,0
"2025-10-20 03:45",98.498,98.508,98.474,98.48,-0.018,-0.02%,0
"2025-10-20 03:30",98.493,98.509,98.479,98.498,0.005,+0.01%,0
"2025-10-20 03:15",98.492,98.515,98.489,98.493,0.002,0.00%,0
"2025-10-20 03:00",98.51,98.543,98.483,98.491,-0.019,-0.02%,0
"2025-10-20 02:45",98.477,98.53,98.475,98.51,0.033,+0.03%,0
"2025-10-20 02:30",98.489,98.503,98.457,98.477,-0.012,-0.01%,0
"2025-10-20 02:15",98.517,98.525,98.488,98.489,-0.029,-0.03%,0
"2025-10-20 02:00",98.523,98.569,98.516,98.518,-0.005,-0.01%,0
"2025-10-20 01:45",98.46,98.535,98.454,98.523,0.064,+0.07%,0
"2025-10-20 01:30",98.502,98.502,98.453,98.459,-0.045,-0.05%,0
"2025-10-20 01:15",98.476,98.517,98.463,98.504,0.028,+0.03%,0
"2025-10-20 01:00",98.413,98.476,98.41,98.476,0.063,+0.06%,0
"2025-10-20 00:45",98.403,98.424,98.401,98.413,0.009,+0.01%,0
"2025-10-20 00:30",98.398,98.411,98.386,98.404,0.006,+0.01%,0
"2025-10-20 00:15",98.409,98.416,98.395,98.398,-0.011,-0.01%,0
"2025-10-20 00:00",98.415,98.428,98.404,98.409,-0.007,-0.01%,0
"2025-10-19 23:45",98.413,98.419,98.393,98.416,0.003,0.00%,0
"2025-10-19 23:30",98.433,98.434,98.406,98.413,-0.02,-0.02%,0
"2025-10-19 23:15",98.456,98.456,98.431,98.433,-0.023,-0.02%,0
"2025-10-19 23:00",98.443,98.457,98.434,98.456,0.013,+0.01%,0
"2025-10-19 22:45",98.459,98.467,98.435,98.443,-0.016,-0.02%,0
"2025-10-19 22:30",98.459,98.463,98.45,98.459,0,0.00%,0
"2025-10-19 22:15",98.463,98.466,98.447,98.459,-0.003,0.00%,0
"2025-10-19 22:00",98.47,98.478,98.456,98.462,-0.008,-0.01%,0
"2025-10-19 21:45",98.455,98.48,98.454,98.47,0.015,+0.02%,0
"2025-10-19 21:30",98.44,98.456,98.431,98.455,0.014,+0.01%,0
"2025-10-19 21:15",98.455,98.458,98.437,98.441,-0.014,-0.01%,0
"2025-10-19 21:00",98.515,98.516,98.453,98.455,-0.061,-0.06%,0
"2025-10-19 20:45",98.53,98.53,98.484,98.516,-0.014,-0.01%,0
"2025-10-19 20:30",98.52,98.551,98.518,98.53,0.011,+0.01%,0
"2025-10-19 20:15",98.482,98.522,98.479,98.519,0.037,+0.04%,0
"2025-10-19 20:00",98.474,98.492,98.463,98.482,0.007,+0.01%,0
"2025-10-19 19:45",98.499,98.508,98.474,98.475,-0.025,-0.03%,0
"2025-10-19 19:30",98.515,98.529,98.485,98.5,-0.015,-0.02%,0
"2025-10-19 19:15",98.525,98.536,98.493,98.515,-0.01,-0.01%,0
"2025-10-19 19:00",98.53,98.536,98.499,98.525,-0.009,-0.01%,0
"2025-10-19 18:45",98.504,98.541,98.504,98.534,0.031,+0.03%,0
"2025-10-19 18:30",98.514,98.522,98.5,98.503,-0.011,-0.01%,0
"2025-10-19 18:15",98.54,98.547,98.51,98.514,-0.026,-0.03%,0
"2025-10-19 18:00",98.526,98.542,98.526,98.54,0.013,+0.01%,0
"2025-10-19 17:45",98.521,98.536,98.515,98.527,0.006,+0.01%,0
"2025-10-19 17:30",98.547,98.556,98.513,98.521,-0.026,-0.03%,0
"2025-10-19 17:15",98.54,98.562,98.533,98.547,0.007,+0.01%,0
"2025-10-19 17:00",98.668,98.668,98.49,98.54,-0.001,0.00%,0
"2025-10-17 15:45",98.496,98.551,98.493,98.541,0.045,+0.05%,0
"2025-10-17 15:30",98.471,98.525,98.47,98.496,0.025,+0.03%,0
"2025-10-17 15:15",98.444,98.473,98.441,98.471,0.028,+0.03%,0
"2025-10-17 15:00",98.41,98.474,98.41,98.443,0.033,+0.03%,0
"2025-10-17 14:45",98.436,98.447,98.41,98.41,-0.025,-0.03%,0
"2025-10-17 14:30",98.432,98.442,98.429,98.435,0.002,0.00%,0
"2025-10-17 14:15",98.42,98.436,98.416,98.433,0.013,+0.01%,0
"2025-10-17 14:00",98.432,98.433,98.409,98.42,-0.013,-0.01%,0
"2025-10-17 13:45",98.418,98.452,98.409,98.433,0.015,+0.02%,0
"2025-10-17 13:30",98.404,98.423,98.402,98.418,0.014,+0.01%,0
"2025-10-17 13:15",98.45,98.46,98.389,98.404,-0.046,-0.05%,0
"2025-10-17 13:00",98.462,98.484,98.431,98.45,-0.012,-0.01%,0
"2025-10-17 12:45",98.411,98.462,98.4,98.462,0.051,+0.05%,0
"2025-10-17 12:30",98.421,98.428,98.402,98.411,-0.011,-0.01%,0
"2025-10-17 12:15",98.44,98.44,98.406,98.422,-0.018,-0.02%,0
"2025-10-17 12:00",98.442,98.461,98.435,98.44,-0.002,0.00%,0
"2025-10-17 11:45",98.424,98.444,98.398,98.442,0.018,+0.02%,0
"2025-10-17 11:30",98.391,98.424,98.379,98.424,0.033,+0.03%,0
"2025-10-17 11:15",98.41,98.413,98.378,98.391,-0.019,-0.02%,0
"2025-10-17 11:00",98.428,98.456,98.406,98.41,-0.018,-0.02%,0
"2025-10-17 10:45",98.461,98.461,98.424,98.428,-0.032,-0.03%,0
"2025-10-17 10:30",98.52,98.52,98.445,98.46,-0.06,-0.06%,0
"2025-10-17 10:15",98.495,98.52,98.484,98.52,0.024,+0.02%,0
"2025-10-17 10:00",98.498,98.528,98.495,98.496,-0.002,0.00%,0
"2025-10-17 09:45",98.484,98.517,98.472,98.498,0.013,+0.01%,0
"2025-10-17 09:30",98.503,98.526,98.463,98.485,-0.018,-0.02%,0
"2025-10-17 09:15",98.548,98.551,98.486,98.503,-0.043,-0.04%,0
"2025-10-17 09:00",98.463,98.554,98.45,98.546,0.083,+0.08%,0
"2025-10-17 08:45",98.416,98.478,98.393,98.463,0.047,+0.05%,0
"2025-10-17 08:30",98.395,98.444,98.38,98.416,0.021,+0.02%,0
"2025-10-17 08:15",98.421,98.423,98.382,98.395,-0.026,-0.03%,0
"2025-10-17 08:00",98.427,98.462,98.417,98.421,-0.006,-0.01%,0
"2025-10-17 07:45",98.464,98.472,98.427,98.427,-0.037,-0.04%,0
"2025-10-17 07:30",98.456,98.492,98.433,98.464,0.008,+0.01%,0
"2025-10-17 07:15",98.394,98.465,98.387,98.456,0.06,+0.06%,0
"2025-10-17 07:00",98.341,98.413,98.335,98.396,0.057,+0.06%,0
"2025-10-17 06:45",98.339,98.369,98.301,98.339,-0.001,0.00%,0
"2025-10-17 06:30",98.342,98.351,98.32,98.34,-0.002,0.00%,0
"2025-10-17 06:15",98.324,98.349,98.312,98.342,0.019,+0.02%,0
"2025-10-17 06:00",98.292,98.366,98.246,98.323,0.03,+0.03%,0
"2025-10-17 05:45",98.245,98.31,98.207,98.293,0.05,+0.05%,0
"2025-10-17 05:30",98.26,98.27,98.243,98.243,-0.019,-0.02%,0
"2025-10-17 05:15",98.25,98.277,98.233,98.262,0.012,+0.01%,0
"2025-10-17 05:00",98.208,98.275,98.208,98.25,0.042,+0.04%,0
"2025-10-17 04:45",98.215,98.228,98.203,98.208,-0.007,-0.01%,0
"2025-10-17 04:30",98.228,98.264,98.205,98.215,-0.014,-0.01%,0
"2025-10-17 04:15",98.226,98.241,98.181,98.229,0.005,+0.01%,0
"2025-10-17 04:00",98.263,98.268,98.218,98.224,-0.041,-0.04%,0
"2025-10-17 03:45",98.235,98.299,98.224,98.265,0.03,+0.03%,0
"2025-10-17 03:30",98.237,98.285,98.221,98.235,-0.001,0.00%,0
"2025-10-17 03:15",98.227,98.281,98.21,98.236,0.01,+0.01%,0
"2025-10-17 03:00",98.174,98.231,98.138,98.226,0.052,+0.05%,0
"2025-10-17 02:45",98.201,98.223,98.165,98.174,-0.028,-0.03%,0
"2025-10-17 02:30",98.198,98.22,98.174,98.202,0.004,0.00%,0
"2025-10-17 02:15",98.154,98.261,98.105,98.198,0.046,+0.05%,0
"2025-10-17 02:00",98.136,98.209,98.13,98.152,0.014,+0.01%,0
"2025-10-17 01:45",98.129,98.16,98.105,98.138,0.009,+0.01%,0
"2025-10-17 01:30",98.081,98.167,98.081,98.129,0.049,+0.05%,0
"2025-10-17 01:15",98.093,98.102,98.044,98.08,-0.012,-0.01%,0
"2025-10-17 01:00",98.06,98.11,98.044,98.092,0.033,+0.03%,0
"2025-10-17 00:45",98.099,98.108,98.03,98.059,-0.04,-0.04%,0
"2025-10-17 00:30",98.126,98.126,98.091,98.099,-0.027,-0.03%,0
"2025-10-17 00:15",98.132,98.135,98.115,98.126,-0.006,-0.01%,0
"2025-10-17 00:00",98.167,98.168,98.131,98.132,-0.035,-0.04%,0
"2025-10-16 23:45",98.201,98.201,98.155,98.167,-0.035,-0.04%,0
"2025-10-16 23:30",98.193,98.202,98.179,98.202,0.009,+0.01%,0
"2025-10-16 23:15",98.196,98.211,98.189,98.193,-0.003,0.00%,0
"2025-10-16 23:00",98.182,98.197,98.171,98.196,0.013,+0.01%,0
"2025-10-16 22:45",98.176,98.187,98.156,98.183,0.007,+0.01%,0
"2025-10-16 22:30",98.191,98.204,98.168,98.176,-0.015,-0.02%,0
"2025-10-16 22:15",98.195,98.196,98.179,98.191,-0.004,0.00%,0
"2025-10-16 22:00",98.221,98.225,98.194,98.195,-0.025,-0.03%,0
"2025-10-16 21:45",98.186,98.236,98.18,98.22,0.034,+0.03%,0
"2025-10-16 21:30",98.217,98.217,98.179,98.186,-0.032,-0.03%,0
"2025-10-16 21:15",98.261,98.263,98.217,98.218,-0.043,-0.04%,0
"2025-10-16 21:00",98.269,98.314,98.253,98.261,-0.007,-0.01%,0
"2025-10-16 20:45",98.264,98.276,98.229,98.268,0.004,0.00%,0
"2025-10-16 20:30",98.252,98.271,98.215,98.264,0.011,+0.01%,0
"2025-10-16 20:15",98.221,98.262,98.215,98.253,0.031,+0.03%,0
"2025-10-16 20:00",98.215,98.226,98.192,98.222,0.008,+0.01%,0
"2025-10-16 19:45",98.236,98.236,98.175,98.214,-0.021,-0.02%,0
"2025-10-16 19:30",98.243,98.247,98.227,98.235,-0.008,-0.01%,0
"2025-10-16 19:15",98.258,98.264,98.228,98.243,-0.015,-0.02%,0
"2025-10-16 19:00",98.256,98.287,98.247,98.258,0.002,0.00%,0
"2025-10-16 18:45",98.256,98.264,98.249,98.256,-0.082,-0.08%,0
"2025-10-16 17:00",98.349,98.356,98.336,98.338,-0.011,-0.01%,0
"2025-10-16 16:45",98.357,98.357,98.347,98.349,-0.008,-0.01%,0
"2025-10-16 16:30",98.353,98.358,98.34,98.357,0.004,0.00%,0
"2025-10-16 16:15",98.365,98.367,98.352,98.353,-0.012,-0.01%,0
"2025-10-16 16:00",98.359,98.367,98.348,98.365,0.007,+0.01%,0
"2025-10-16 15:45",98.351,98.362,98.347,98.358,0.006,+0.01%,0
"2025-10-16 15:30",98.344,98.375,98.344,98.352,0.008,+0.01%,0
"2025-10-16 15:15",98.341,98.344,98.328,98.344,0.003,0.00%,0
"2025-10-16 15:00",98.345,98.357,98.335,98.341,-0.004,0.00%,0
"2025-10-16 14:45",98.326,98.351,98.317,98.345,0.018,+0.02%,0
"2025-10-16 14:30",98.322,98.352,98.309,98.327,0.007,+0.01%,0
"2025-10-16 14:15",98.34,98.34,98.305,98.32,-0.019,-0.02%,0
"2025-10-16 14:00",98.337,98.36,98.329,98.339,0.003,0.00%,0
"2025-10-16 13:45",98.361,98.374,98.31,98.336,-0.025,-0.03%,0
"2025-10-16 13:30",98.398,98.403,98.342,98.361,-0.037,-0.04%,0
"2025-10-16 13:15",98.326,98.409,98.326,98.398,0.074,+0.08%,0
"2025-10-16 13:00",98.336,98.353,98.307,98.324,-0.013,-0.01%,0
"2025-10-16 12:45",98.329,98.345,98.303,98.337,0.008,+0.01%,0
"2025-10-16 12:30",98.316,98.362,98.313,98.329,0.013,+0.01%,0
"2025-10-16 12:15",98.32,98.379,98.298,98.316,-0.004,0.00%,0
"2025-10-16 12:00",98.414,98.416,98.32,98.32,-0.096,-0.10%,0
"2025-10-16 11:45",98.471,98.475,98.394,98.416,-0.056,-0.06%,0
"2025-10-16 11:30",98.466,98.475,98.418,98.472,0.006,+0.01%,0
"2025-10-16 11:15",98.456,98.469,98.434,98.466,0.01,+0.01%,0
"2025-10-16 11:00",98.519,98.522,98.456,98.456,-0.062,-0.06%,0
"2025-10-16 10:45",98.495,98.54,98.49,98.518,0.023,+0.02%,0
"2025-10-16 10:30",98.466,98.51,98.466,98.495,0.029,+0.03%,0
"2025-10-16 10:15",98.445,98.488,98.441,98.466,0.021,+0.02%,0
"2025-10-16 10:00",98.436,98.471,98.433,98.445,0.009,+0.01%,0
"2025-10-16 09:45",98.499,98.499,98.43,98.436,-0.065,-0.07%,0
"2025-10-16 09:30",98.491,98.512,98.465,98.501,0.01,+0.01%,0
"2025-10-16 09:15",98.545,98.545,98.482,98.491,-0.055,-0.06%,0
"2025-10-16 09:00",98.6,98.631,98.537,98.546,-0.053,-0.05%,0
"2025-10-16 08:45",98.581,98.602,98.544,98.599,0.018,+0.02%,0
"2025-10-16 08:30",98.603,98.657,98.574,98.581,-0.022,-0.02%,0
"2025-10-16 08:15",98.584,98.623,98.566,98.603,0.019,+0.02%,0
"2025-10-16 08:00",98.562,98.62,98.549,98.584,0.022,+0.02%,0
"2025-10-16 07:45",98.634,98.646,98.556,98.562,-0.071,-0.07%,0
"2025-10-16 07:30",98.636,98.64,98.587,98.633,-0.003,0.00%,0
"2025-10-16 07:15",98.639,98.654,98.614,98.636,-0.003,0.00%,0
"2025-10-16 07:00",98.62,98.662,98.608,98.639,0.019,+0.02%,0
"2025-10-16 06:45",98.638,98.64,98.604,98.62,-0.017,-0.02%,0
"2025-10-16 06:30",98.678,98.683,98.623,98.637,-0.038,-0.04%,0
"2025-10-16 06:15",98.634,98.678,98.634,98.675,0.041,+0.04%,0
"2025-10-16 06:00",98.599,98.641,98.593,98.634,0.035,+0.04%,0
"2025-10-16 05:45",98.593,98.618,98.587,98.599,0.007,+0.01%,0
"2025-10-16 05:30",98.552,98.608,98.552,98.592,0.039,+0.04%,0
"2025-10-16 05:15",98.599,98.612,98.548,98.553,-0.046,-0.05%,0
"2025-10-16 05:00",98.595,98.61,98.577,98.599,0.004,0.00%,0
"2025-10-16 04:45",98.586,98.61,98.561,98.595,0.009,+0.01%,0
"2025-10-16 04:30",98.639,98.639,98.584,98.586,-0.053,-0.05%,0
"2025-10-16 04:15",98.598,98.64,98.584,98.639,0.041,+0.04%,0
"2025-10-16 04:00",98.587,98.613,98.579,98.598,0.01,+0.01%,0
"2025-10-16 03:45",98.582,98.602,98.576,98.588,0.006,+0.01%,0
"2025-10-16 03:30",98.59,98.608,98.576,98.582,-0.009,-0.01%,0
"2025-10-16 03:15",98.605,98.619,98.566,98.591,-0.013,-0.01%,0
"2025-10-16 03:00",98.635,98.656,98.575,98.604,-0.032,-0.03%,0
"2025-10-16 02:45",98.603,98.701,98.588,98.636,0.033,+0.03%,0
